State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
DE,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,Cocaine (T40.5),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,Number of Drug Overdose Deaths,285,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,285
DE,2016,December,12 month-ending,Number of Deaths,8980,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,December,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,Percent with drugs specified,65.96491228,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,December,12 month-ending,Heroin (T40.1),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Cocaine (T40.5),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Percent with drugs specified,78.83597884,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,February,12 month-ending,Number of Drug Overdose Deaths,189,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,189
DE,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Heroin (T40.1),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,February,12 month-ending,Number of Deaths,8473,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,January,12 month-ending,Cocaine (T40.5),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,Percent with drugs specified,81.21546961,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,January,12 month-ending,Number of Drug Overdose Deaths,181,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,181
DE,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,Heroin (T40.1),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,January,12 month-ending,Number of Deaths,8485,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,January,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Heroin (T40.1),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Cocaine (T40.5),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Number of Drug Overdose Deaths,233,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,233
DE,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,July,12 month-ending,Number of Deaths,8609,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,July,12 month-ending,Percent with drugs specified,63.94849785,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2016,June,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
